"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food code"
"4692",0.39,0.0500000000000001,31.2000000000001,2.06115362243856e-09,67.7899999999997,2.06115362243856e-09,2.06115362243856e-09,28.7000000000001,2,0.145,0.000209999999999999,0.012,0.00800000000000001,0.0960000000000001,0.000999999999999997,8.00000000000001e-05,2.70000000000012e-05,9e-07,2.06115362243856e-09,4.40000000000006e-05,2.06115362243856e-09,0.00019,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000123,0.00330000000000001,1.80000000000002e-05,2.30000000000005e-05,0.000199999999999999,1.99999999999997e-05,4.99999999999987e-06,2.06115362243856e-09,0.00440000000000001,2.1099999999999e-05,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.014,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.000999999999999997,0.01,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.0249999999999999,0.499722222222222,"p3",2,63147110
"4699",2.8,0.6,62.5000000000002,2.06115362243856e-09,31.4000000000001,2.06115362243856e-09,2.06115362243856e-09,57.4,5.1,0.0739999999999998,0.0028,0.0919999999999997,0.113,0.628,0.0280000000000001,1e-04,8.59999999999997e-05,1.29999999999998e-06,2.06115362243856e-09,1.80000000000002e-05,2.06115362243856e-09,1e-04,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0035,0.000427999999999999,0.000152,0.001938,6.59999999999999e-05,1.40000000000002e-05,2.06115362243856e-09,0.00859999999999996,2.80000000000004e-06,2.06115362243856e-09,1.40000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.272,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,0.168,0.0599999999999998,0.181,0.0589999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.181,0.0589999999999998,0.0894444444444444,"p1",0,63148750
"4700",0.61,0.15,7.54999999999997,2.06115362243856e-09,91.4499999999996,2.06115362243856e-09,2.06115362243856e-09,6.20000000000003,0.4,0.00700000000000003,0.000240000000000001,0.01,0.011,0.112,0.000999999999999997,1e-04,4.20000000000002e-05,4.00000000000012e-07,2.06115362243856e-09,0.000302999999999999,2.06115362243856e-09,4.99999999999999e-05,2.06115362243856e-09,7.80000000000002e-05,0.00453199999999999,8.0000000000003e-06,0.00810000000000003,3.29999999999998e-05,2.0999999999999e-05,0.000178,4.49999999999979e-05,2.99999999999989e-06,2.06115362243856e-09,0.00410000000000002,1.00000000000002e-07,2.06115362243856e-09,2.99999999999989e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0159999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,0.000999999999999997,2.06115362243856e-09,0.00800000000000001,0.00600000000000001,0.0370000000000001,0.0500000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0370000000000001,0.0500000000000001,0.000833333333333353,"p1",0,63149010
"4701",0.68,0.299999999999999,7.98000000000002,2.06115362243856e-09,90.6399999999999,2.06115362243856e-09,2.06115362243856e-09,5.08999999999999,2.1,0.0159999999999999,0.00041,0.013,0.024,0.15,0.000999999999999997,0.00014,4.89999999999999e-05,4.00000000000012e-07,2.06115362243856e-09,8.99999999999959e-06,2.06115362243856e-09,0.000310000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.9e-05,0.0565000000000001,2.49999999999994e-05,2.30000000000005e-05,0.000390000000000001,4.69999999999998e-05,2.30000000000005e-05,2.06115362243856e-09,0.00580000000000002,2.99999999999989e-06,2.06115362243856e-09,2.30000000000005e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0159999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.00299999999999999,0.0419999999999999,0.0900000000000002,0.065,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0430000000000002,0.155000000009748,0,"p1",0,63200100
"4702",1.39,0.49,9.60999999999999,2.06115362243856e-09,88.1500000000001,2.06115362243856e-09,2.06115362243856e-09,4.88000000000002,5.30000000000002,0.0290000000000001,0.000619999999999998,0.0199999999999999,0.022,0.162,0.000999999999999997,0.000529999999999998,0.000165,4.00000000000012e-07,2.06115362243856e-09,0.000128,2.06115362243856e-09,0.00117,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000118,0.0210000000000001,1.99999999999997e-05,2.59999999999998e-05,0.000646000000000001,3.00000000000006e-05,2.49999999999994e-05,2.06115362243856e-09,0.00849999999999997,1.97999999999997e-05,2.06115362243856e-09,2.49999999999994e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.014,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.00299999999999999,0.0439999999999998,0.185999999999999,0.0940000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0469999999999999,0.279999999999999,0,"p1",0,63201010
"4705",1.18,0.43,15.67,2.06115362243856e-09,82.2099999999998,2.06115362243856e-09,2.06115362243856e-09,10.67,5,0.0290000000000001,0.000799999999999997,0.022,0.0300000000000001,0.14,0.000999999999999997,0.00025,0.00012,4.00000000000012e-07,2.06115362243856e-09,6.79999999999999e-05,2.06115362243856e-09,0.00117,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000118,0.00309999999999999,2.9e-05,4.59999999999999e-05,0.001207,6.10000000000002e-05,3.40000000000004e-05,2.06115362243856e-09,0.00849999999999997,1.97999999999997e-05,2.06115362243856e-09,3.40000000000004e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.002,0.0380000000000001,0.163000000000001,0.0820000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00299999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.041,0.245,0.00527777777777778,"p1",0,63201600
"4707",0.74,0.33,14.49,2.06115362243856e-09,84.2099999999999,2.06115362243856e-09,2.06115362243856e-09,9.96000000000003,2.4,0.00600000000000001,0.000280000000000001,0.00600000000000001,0.012,0.0770000000000002,0.000999999999999997,0.000159999999999999,5.70000000000002e-05,1.00000000000002e-07,2.06115362243856e-09,3.20000000000015e-05,2.06115362243856e-09,0.000569999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.00000000000001e-05,0.0097,3.70000000000018e-05,4.09999999999986e-05,0.000417999999999999,5.19999999999998e-05,6.00000000000012e-06,2.06115362243856e-09,0.00600000000000001,1.93000000000007e-05,2.06115362243856e-09,6.00000000000012e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0280000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.017,0.00499999999999998,0.0469999999999999,0.0880000000000001,0.0579999999999999,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0469999999999999,0.146,0.0286111111111111,"p1",0,63203010
"4708",0.65,0.33,22.0600000000001,2.06115362243856e-09,76.7799999999999,2.06115362243856e-09,2.06115362243856e-09,20.46,1.6,0.00499999999999998,0.000329999999999999,0.00399999999999999,0.01,0.04,0.00299999999999999,6.99999999999996e-05,5.30000000000001e-05,1.00000000000002e-07,2.06115362243856e-09,2.19999999999991e-05,2.06115362243856e-09,0.000380000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,5.30000000000001e-05,0.0011,3.40000000000004e-05,5.30000000000001e-05,0.000113,3.59999999999987e-05,2.00000000000006e-06,2.06115362243856e-09,0.00399999999999999,6.40000000000031e-06,2.06115362243856e-09,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0269999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0159999999999999,0.00600000000000001,0.0449999999999999,0.086,0.0579999999999999,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0469999999999999,0.143999999999999,0.486944444444444,"p3",2,63203110
"4713",0.42,0.64,12.17,2.06115362243856e-09,86.59,2.06115362243856e-09,2.06115362243856e-09,8.44999999999998,2.7,0.00800000000000001,0.000180000000000001,0.00499999999999998,0.011,0.0540000000000001,0.000999999999999997,6.99999999999996e-05,3.29999999999998e-05,1.00000000000002e-07,2.06115362243856e-09,2.79999999999992e-05,2.06115362243856e-09,0.000479999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.79999999999999e-05,0.00250000000000001,3.20000000000015e-05,3.70000000000018e-05,0.000520000000000001,5.90000000000003e-05,6.99999999999973e-06,2.06115362243856e-09,0.00509999999999998,1.64000000000004e-05,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0529999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.031,0.011,0.0870000000000003,0.167,0.112,2.06115362243856e-09,2.06115362243856e-09,0.002,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0909999999999997,0.279,0.000833333333333309,"p1",0,63203600
"4714",0.41,0.2,44.3800000000001,2.06115362243856e-09,54.6599999999999,2.06115362243856e-09,2.06115362243856e-09,37.7499999999999,2.6,0.0269999999999999,0.000799999999999997,0.01,0.012,0.115,0.012,1e-04,0.000112,4.00000000000012e-07,2.06115362243856e-09,1.30000000000005e-05,2.06115362243856e-09,0.00023,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.29999999999998e-05,0.000699999999999999,2.30000000000005e-05,3.40000000000004e-05,9.10000000000003e-05,2.9e-05,9.99999999999974e-07,2.06115362243856e-09,0.00379999999999999,3.8999999999999e-06,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.523518518518519,"p4",3,63203700
"4718",0.39,0.130000000000001,12.2,2.06115362243856e-09,87.1300000000004,2.06115362243856e-09,2.06115362243856e-09,4.04000000000001,4.6,0.00800000000000001,0.00025,0.00600000000000001,0.013,0.085,0.002,1e-04,6.10000000000002e-05,1.00000000000002e-07,2.06115362243856e-09,3.59999999999987e-05,2.06115362243856e-09,0.0012,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,9.10000000000003e-05,0.0133,1.19999999999997e-05,1.99999999999997e-05,0.000101000000000001,5.70000000000002e-05,9.99999999999974e-07,2.06115362243856e-09,0.00550000000000001,5.09999999999997e-06,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.011,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,0.002,0.0180000000000001,0.0329999999999999,0.022,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0180000000000001,0.0549999999999998,0.0428472222222222,"p1",0,63207010
"4719",0.2,0.15,38.9,2.06115362243856e-09,60.65,2.06115362243856e-09,2.06115362243856e-09,37.9,1,0.00399999999999999,0.00022,0.00299999999999999,0.00600000000000001,0.0259999999999999,0.0290000000000001,4.99999999999999e-05,1.99999999999997e-05,3.00000000000003e-07,2.06115362243856e-09,2.49999999999994e-05,2.06115362243856e-09,0.00083,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.30000000000001e-05,0.002,1.49999999999995e-05,2.0999999999999e-05,1e-04,1.40000000000002e-05,9.99999999999974e-07,2.06115362243856e-09,0.00379999999999999,1.39999999999994e-06,2.06115362243856e-09,9.99999999999974e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.013,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00800000000000001,0.002,0.0210000000000001,0.04,0.0259999999999999,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0210000000000001,0.0660000000000001,0.834444444444444,"p4",3,63207110
"4725",1.2,0.65,11.94,2.06115362243856e-09,85.75,2.06115362243856e-09,2.06115362243856e-09,4.42000000000001,6.49999999999999,0.0249999999999999,0.000689999999999999,0.022,0.0290000000000001,0.151,0.000999999999999997,0.00042,8.99999999999999e-05,1.99999999999995e-07,2.06115362243856e-09,1.19999999999997e-05,1.59999999999999e-05,0.000870000000000004,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000136,0.0261999999999999,3.20000000000015e-05,3.79999999999995e-05,0.000598000000000002,5.50000000000002e-05,2.0999999999999e-05,2.06115362243856e-09,0.0122999999999999,7.80000000000022e-06,2.06115362243856e-09,2.0999999999999e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0189999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0159999999999999,0.00399999999999999,0.0589999999999998,0.249,0.126,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0639999999999997,0.375,0,"p1",0,63219000
"4732",1.2,0.65,11.94,2.06115362243856e-09,85.75,2.06115362243856e-09,2.06115362243856e-09,4.42000000000001,6.49999999999999,0.024,0.000689999999999999,0.022,0.0290000000000001,0.136000000000001,0.000999999999999997,0.00042,8.09999999999996e-05,1.99999999999995e-07,2.06115362243856e-09,1.1e-05,1.49999999999995e-05,0.000870000000000004,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000129,0.0183,3.00000000000006e-05,3.79999999999995e-05,0.000598000000000002,5.50000000000002e-05,1.99999999999997e-05,2.06115362243856e-09,0.0122999999999999,7.80000000000022e-06,2.06115362243856e-09,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0189999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0159999999999999,0.00399999999999999,0.0589999999999998,0.249,0.126,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0639999999999997,0.375,0.00194444444444447,"p1",0,63219610
"4734",0.67,0.299999999999999,7.67999999999999,2.06115362243856e-09,90.9499999999999,2.06115362243856e-09,2.06115362243856e-09,4.89,2,0.0159999999999999,0.00041,0.013,0.024,0.153,0.000999999999999997,0.00014,4.80000000000002e-05,4.00000000000012e-07,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,0.000290000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.59999999999998e-05,0.0587999999999998,2.40000000000007e-05,2.19999999999991e-05,0.000386000000000001,4.69999999999998e-05,2.40000000000007e-05,2.06115362243856e-09,0.00570000000000002,2.20000000000001e-06,2.06115362243856e-09,2.40000000000007e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.012,0.00299999999999999,0.0419999999999999,0.0900000000000002,0.065,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0430000000000002,0.155,0,"p1",0,63223020
"4736",0.56,0.26,23.53,2.06115362243856e-09,75.3499999999997,2.06115362243856e-09,2.06115362243856e-09,21.8299999999999,1.7,0.013,0.000490000000000001,0.00800000000000001,0.012,0.086,0.00399999999999999,8.99999999999999e-05,6.30000000000001e-05,3.00000000000003e-07,2.06115362243856e-09,1.59999999999999e-05,2.06115362243856e-09,0.00019,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.80000000000002e-05,0.0317000000000001,2.0999999999999e-05,3.40000000000004e-05,5.70000000000002e-05,4.89999999999999e-05,2.79999999999992e-05,2.06115362243856e-09,0.00379999999999999,1.50000000000002e-06,2.06115362243856e-09,2.79999999999992e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.014,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.01,0.002,0.0350000000000001,0.0749999999999998,0.0540000000000001,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0359999999999999,0.129000000000001,0.498888888888889,"p3",2,63223110
"4740",0.43,0.11,9.13000000000002,2.06115362243856e-09,89.9700000000002,2.06115362243856e-09,2.06115362243856e-09,4.55999999999998,2.1,0.0159999999999999,0.000749999999999998,0.011,0.013,0.148,0.002,0.00013,4.89999999999999e-05,7.00000000000005e-07,2.06115362243856e-09,2.70000000000012e-05,2.06115362243856e-09,0.000290000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.59999999999998e-05,0.0411999999999998,2.19999999999991e-05,3.70000000000018e-05,0.000462000000000003,2.79999999999992e-05,1.69999999999993e-05,2.06115362243856e-09,0.00570000000000002,2.20000000000001e-06,2.06115362243856e-09,1.69999999999993e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.000999999999999997,0.015,0.031,0.0229999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.015,0.0540000000000001,0.0144444444444445,"p1",0,63223610
"4743",0.9,0.96,16.16,2.06115362243856e-09,81.5100000000003,2.06115362243856e-09,2.06115362243856e-09,11.6200000000001,2.3,0.024,0.000240000000000001,0.015,0.0159999999999999,0.2,0.000999999999999997,0.00012,7.80000000000002e-05,7.00000000000005e-07,2.06115362243856e-09,4.89999999999999e-05,1.1e-05,0.00012,2.06115362243856e-09,5.50000000000002e-05,2.06115362243856e-09,6.59999999999999e-05,0.0401000000000001,7.09999999999998e-05,4.40000000000006e-05,0.000423999999999998,0.000138,2.40000000000007e-05,2.06115362243856e-09,0.00780000000000001,3.00000000000003e-07,2.06115362243856e-09,2.40000000000007e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.748,2.06115362243856e-09,0.00499999999999998,0.0559999999999999,0.0449999999999999,0.357999999999999,0.141999999999999,0.0980000000000005,0.0439999999999998,0.052,0.0329999999999999,0.014,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0559999999999999,0.0469999999999999,0.296388888888889,"p1",0,63301010
